layers,neurons,epochs,batch.size,regularization,selection,MSE_training,MSE_CV,MAE_training,MAE_CV,R2_training,R2_CV
4,10,50,20,NA,2,32.65356897770527,46.86007867886041,3.9762855597144386,5.219971163983612,0.7668369368119051,0.6606891498726878
1,20,50,20,NA,2,33.52680096359847,41.60403410065803,4.042320802981495,4.824422704064514,0.7546752919705826,0.6953934878779418
2,20,50,20,NA,2,28.420280866527015,45.49062217132348,3.7159888146387585,5.146240903811007,0.7867669177239868,0.6730586279280238
3,20,50,20,NA,2,27.457276659626757,43.30215310260334,3.5914652194482937,4.9607581360127,0.8142937306020335,0.6831527838097361
4,20,50,20,NA,2,22.903749155142155,48.607380860165236,3.2340538279737068,5.284401114018204,0.8313140731889623,0.6474330726071028
1,50,50,20,NA,2,28.171583778415098,43.25589793565027,3.625041022208443,4.969015443583541,0.7917404301932887,0.6893830694718538
2,50,50,20,NA,2,18.134365093312763,42.041858249255526,2.8041887742910614,5.070573193482533,0.8756010103105307,0.6938037639224964
3,50,50,20,NA,2,18.075787662268276,48.84374996321752,2.870457720200664,5.26178788424323,0.8632735276857368,0.6485640207347994
4,50,50,20,NA,2,18.93988288751963,52.35175282536798,3.1618493612744194,5.5206906153957656,0.8819797902664265,0.6337385244510854
1,100,50,20,NA,2,24.24171175446351,42.881454567625426,3.340157650544749,4.973565769803594,0.8183572305844476,0.6939323094733386
2,100,50,20,NA,2,14.262447234127084,44.96588777136174,2.4857692966387357,5.122986423967497,0.8922750614332406,0.6704418806818436
3,100,50,20,NA,2,16.155986198424607,50.66222282351009,2.693963144680611,5.421796213562518,0.9090135964756174,0.6453792963360465
4,100,50,20,NA,2,11.513474850214756,47.32938928528591,2.15913388743887,5.245719674275739,0.9150558280238424,0.6589377111143683
1,200,50,20,NA,2,22.309315577475854,44.626586511694775,3.2073387097183064,5.141175408401772,0.8477554003180297,0.6857793442727184
2,200,50,20,NA,2,17.780052535478358,52.441612970552775,2.844973248981579,5.533392822460025,0.9097402145747262,0.634076152636308
3,200,50,20,NA,2,9.568910587379255,50.87935357979624,2.052383351245924,5.496775874524278,0.9280816890200401,0.6439286503579394
4,200,50,20,NA,2,11.771219112212762,49.02271246747356,2.160198122187044,5.375040000353463,0.9173044699335198,0.6479843106148033
1,5,25,100,NA,2,100.42407456166437,205.97937687351117,7.180057939900131,10.50568951386237,0.3342309311133804,0.13424220626541983
2,5,25,100,NA,2,86.16645446760496,206.91309123800033,6.7717048974089575,10.361594324484757,0.3801939691587389,0.1295960999176444
3,5,25,100,NA,2,61.285903874434986,307.7361430777956,5.890409942906299,13.593287919985261,0.5611514943212943,0.049626243449221695
4,5,25,100,NA,2,64.51098135310173,171.8078574236412,5.86371545352324,9.500975176392162,0.5561896885004003,0.1288096561914967
1,10,25,100,NA,2,63.1069753483295,76.31752605640993,5.956120126871659,6.39229613287041,0.5662881648758287,0.4619623142792157
2,10,25,100,NA,2,54.60412440199615,73.20033374358096,5.50678272394545,6.3414299842794675,0.619612871569019,0.4919695675460485
3,10,25,100,NA,2,52.407160980732755,59.91562109590089,5.456395198032408,5.911596264174113,0.6292389016291781,0.5725685875654043
4,10,25,100,NA,2,49.795619574347995,60.04650306281588,5.057841169368086,5.813405115752835,0.6434734595297391,0.5642121543206398
1,20,25,100,NA,2,50.76393716802447,59.07766562430791,5.193199289540116,5.6952198698959995,0.6382463266256557,0.5790741635580189
2,20,25,100,NA,2,42.37846189715772,51.88346409462293,4.791451694544295,5.4313100432499954,0.6966876188371017,0.6208768854717382
3,20,25,100,NA,2,40.70923017398495,50.86924290824451,4.6649603364008305,5.374758262167519,0.7175926023532669,0.6365680748465291
4,20,25,100,NA,2,47.03703488044223,45.38378868976251,4.964894660974745,5.088492565151064,0.6773096980066089,0.6708531153503319
1,50,25,100,NA,2,40.8057871767873,52.6908783192237,4.6750164066380275,5.451313620831555,0.7028658786629928,0.6270993739633778
2,50,25,100,NA,2,33.307581299062214,48.54302053835831,4.091893714042892,5.2562347864008,0.7526384837848034,0.6553138246867913
3,50,25,100,NA,2,35.071129765424935,47.172747404392176,4.244428457865523,5.240157748969633,0.7366147711468789,0.6525580346155944
4,50,25,100,NA,2,27.431917443343522,45.241503144221355,3.6560567832994426,5.135679396035855,0.7928548804765004,0.6766072019135041
1,100,25,100,NA,2,37.952377452309584,47.01435380766768,4.474608731867675,5.133697868313843,0.7308732863378888,0.6627784082407165
2,100,25,100,NA,2,30.061807681977378,42.287722181235964,3.8224253881430927,4.8837444804384775,0.7738215530618514,0.6922002772219998
3,100,25,100,NA,2,26.70349666452116,44.08316259662897,3.4762087787580462,4.991573838880945,0.8029615750711239,0.6747535058148352
4,100,25,100,NA,2,22.03214632967643,43.7263125841233,3.1800371234794222,5.059817351586207,0.8334375488738256,0.6808091274595018
1,200,25,100,NA,2,33.77765825441414,43.15748904407776,4.171527437413948,4.944694911945077,0.7489156326349473,0.6824337348500558
2,200,25,100,NA,2,33.167731821553545,43.1624831718915,4.014481890853731,4.992799304539609,0.8139305111708874,0.685278683448975
3,200,25,100,NA,2,22.033379415624413,41.82235237308456,3.1304839684896204,4.92444503305916,0.8512785619185741,0.6887179314338471
4,200,25,100,NA,2,23.22434536020519,44.26765870570198,3.20143279189005,4.995208099165483,0.8561049966770653,0.6746028453338324
1,5,50,100,NA,2,58.512847777576944,65.44546600594332,5.705744056559,5.995472354544954,0.5940000010533291,0.5316839068679569
2,5,50,100,NA,2,59.83543076931437,59.59254162861362,5.679578390190151,5.793191715058615,0.5731073058272629,0.5752560645884328
3,5,50,100,NA,2,498.3663034788034,64.9733554903645,19.161090161262774,6.155898096651943,0.033212553062666385,0.5366445086393069
4,5,50,100,NA,2,57.55513813300602,167.65402505839955,5.566768473053574,8.991081158708067,0.5810062349421723,0.2189733587438205
1,10,50,100,NA,2,42.48390827503131,59.57552017336144,4.773390107372863,5.704995566997469,0.6959243886119115,0.5802052261944982
2,10,50,100,NA,2,38.850755298769904,50.880867574813145,4.482308253898993,5.348413028030355,0.7117451074731284,0.6281172134772138
3,10,50,100,NA,2,48.03848355012248,46.62292216251443,5.0770705866614705,5.170052384050301,0.6623799297143689,0.6608457046489521
4,10,50,100,NA,2,35.499600138296614,48.04527182860199,4.2929961322977475,5.278608764532896,0.7452816390580811,0.6532143014926093
1,20,50,100,NA,2,39.834059809369016,48.01966068555033,4.601032334211135,5.156592065713511,0.7084479777996818,0.6534517800492206
2,20,50,100,NA,2,32.64360823424744,42.72674492230272,4.03701260017414,4.8864693813743605,0.7572963917150216,0.6879418521981286
3,20,50,100,NA,2,37.70405774448386,44.32331256112481,4.354258653770782,5.049930233344492,0.7381185799178255,0.6846100246940078
4,20,50,100,NA,2,28.94870127057626,45.22285054553569,3.685101549157496,5.073806172912979,0.7948502740404861,0.6742803291860171
1,50,50,100,NA,2,34.8075404656183,42.5317803934338,4.250674228259012,4.916678630184424,0.741353075687562,0.6872153404682237
2,50,50,100,NA,2,29.009409902549205,43.363540984373934,3.6556871605020955,4.966487484898856,0.7828097257954785,0.6824215331040835
3,50,50,100,NA,2,27.410148895980754,45.79788932296005,3.435632703174753,5.213820722130582,0.8209677082197345,0.6719940464354452
4,50,50,100,NA,2,21.733969221141137,44.13345762511,3.0557067561234805,5.068383911203554,0.8416189644054834,0.6765013071167031
1,100,50,100,NA,2,31.064710988459794,41.99576896854,3.9129088365085662,4.858250039193915,0.7701808051906179,0.6906797632193219
2,100,50,100,NA,2,22.78398480579721,46.05525002220183,3.2314106748290135,5.1954892509681745,0.8272616073100504,0.6665752482903697
3,100,50,100,NA,2,17.824941417569576,44.1712118555715,2.7882690079338563,5.043752676852447,0.8656804304029924,0.6780181816757532
4,100,50,100,NA,2,14.786295669707137,46.48071601936736,2.5145349274071847,5.193906211724632,0.889644896941184,0.6608766881433179
1,200,50,100,NA,2,31.31513399719583,42.03436595389655,3.876406650477496,4.886052430527304,0.7798655044990105,0.6941337823135715
2,200,50,100,NA,2,16.05638693339001,43.66441087787142,2.598891087381588,5.072580650332232,0.8791553053857296,0.6837051020904051
3,200,50,100,NA,2,14.58036889737126,44.6131691834429,2.3841447831568665,5.121227515963418,0.8971335229383833,0.6775934075024836
4,200,50,100,NA,2,10.17144420835185,48.791723093423244,1.9679997662272841,5.414388886976216,0.9236695550588304,0.6456503924902356
1,5,25,3,1,2,36.64244038502698,43.34253730017986,4.282992950962603,5.08650477259135,0.7530505712118749,0.6808166260233061
2,5,25,3,1,2,38.61707871149659,44.768258817193505,4.434603052964772,4.999046615457195,0.7369727093639568,0.6764508577756246
3,5,25,3,1,2,32.65939495498746,45.2645955925932,3.9994071978955805,5.1518711505777155,0.7694346500861827,0.6716183052949222
4,5,25,3,1,2,36.702437023627475,44.0531821137306,4.330004625300013,5.052699219506441,0.7355191139429219,0.6782255824225548
1,10,25,3,1,2,35.684448498397906,41.99761438017029,4.202477201832322,4.91147427325,0.7588098311920949,0.6925699190213951
2,10,25,3,1,2,35.83204582648684,46.426751509734046,4.196666228192785,5.162205293779114,0.7847037440945304,0.6615836591866893
3,10,25,3,1,2,29.916823630402313,44.99508785744449,3.7885330942029505,5.025743334681239,0.7812846475262292,0.6761005058738124
4,10,25,3,1,2,31.567127375960208,43.54331194800067,3.9363755618865257,4.9765585332683555,0.7925871270997576,0.6820809484076997
1,20,25,3,1,2,30.38156521821574,43.62871616807614,3.8140156930363798,5.023940921859305,0.7704294892335571,0.6826617876223985
2,20,25,3,1,2,26.784326927559466,44.611882402437985,3.5419439521791283,5.084317854557733,0.8006798097165289,0.6804115534037771
3,20,25,3,1,2,22.09039624579833,44.382342602700554,3.1840392739211416,5.159120138002182,0.8405448221431757,0.6799966900931934
4,20,25,3,1,2,26.1687569126029,47.23722447322131,3.4272659595841755,5.290747053304527,0.8108338843681377,0.6699536961288389
1,50,25,3,1,2,28.499384023572585,47.62734411643486,3.6935275781489385,5.168562906926707,0.7978709804734824,0.6629739786495651
2,50,25,3,1,2,19.7186904729699,52.274117926533144,2.9971068714129534,5.536537005945658,0.8518572450614761,0.628046690379735
3,50,25,3,1,2,28.012154937370276,48.31582029658601,3.4948352138547127,5.212387843211792,0.8406157534054107,0.6596621667006218
4,50,25,3,1,2,28.268224324919295,48.9236678424287,3.744945125823014,5.305320879876908,0.8541386165428716,0.6508562963391566
1,100,25,3,1,2,23.24575127597593,45.73149663825449,3.3035571537832182,5.141982102179561,0.8265249220287172,0.6823168375643792
2,100,25,3,1,2,22.29989452894908,47.00410941051132,3.1970931708427406,5.324028029215239,0.853685521393187,0.6635449466158166
3,100,25,3,1,2,17.46192258747175,61.652114751349544,2.829964609682588,5.80012678808665,0.8833491154287478,0.6096855926639856
4,100,25,3,1,2,18.154279430215862,47.19328908333036,2.893874751306785,5.160592591318583,0.8709333662747812,0.6590472842177619
1,200,25,3,1,2,32.52970588389679,45.51851938359663,3.990654957287834,5.194431779012513,0.8111488440527307,0.6766369074239584
2,200,25,3,1,2,16.998056249184398,48.33753430794631,2.907002830031339,5.31823197325751,0.8727129682437595,0.6569106308909655
3,200,25,3,1,2,18.118112986361364,44.67648677117409,3.0072278379954955,5.191728330967409,0.87082667157577,0.6710585923031643
4,200,25,3,1,2,18.54961363948438,47.36840964665563,2.9475152791601587,5.239376390537188,0.863706730129934,0.6721395709866363
1,5,50,3,1,2,32.56469058163097,44.316382946050574,3.9772984011087824,5.018303910073576,0.7587029323751534,0.678406025737838
2,5,50,3,1,2,35.751711167200256,49.423622785474834,4.247000860031683,5.261293788569648,0.7354245129504996,0.6558884553150167
3,5,50,3,1,2,29.68158049383161,47.03373804067744,3.7367463994334993,5.185051214895355,0.7780507695846369,0.6706786894496385
4,5,50,3,1,2,28.911589612772186,46.93960522127092,3.8812970148438075,5.240189760679674,0.7850594015177503,0.6704246060094159
1,10,50,3,1,2,30.079700226186905,44.61231517435129,3.8097337893128698,5.07283555247728,0.7782519713533754,0.6876865751769351
2,10,50,3,1,2,22.276432763207765,46.153337266905396,3.268903109326656,5.124433190618122,0.83889849577296,0.6784801653517131
3,10,50,3,1,2,29.457844030725294,43.28839344197689,3.7748016127087083,5.038432327071728,0.82533964922839,0.6864726625732063
4,10,50,3,1,2,24.266735676266233,45.10278844446536,3.304719583326246,5.053606036022955,0.8372244005756071,0.6735877029909341
1,20,50,3,1,2,25.823899349768816,45.24212180374917,3.6018759248305927,5.138016509014593,0.8075740938326883,0.6754923425820188
2,20,50,3,1,2,22.723027231584904,44.93027771659178,3.3696166210300755,5.1349641584543315,0.8367534775040868,0.6764707752676491
3,20,50,3,1,2,20.404759741926664,44.01669750087932,2.9867646342117515,5.1210796734526145,0.8692306761702558,0.6896629910048138
4,20,50,3,1,2,17.387734158783122,50.97661823894114,2.805229834945745,5.533255488567694,0.876375065817917,0.6337070586033058
1,50,50,3,1,2,21.245347328975413,44.794082237078456,3.0789659097823945,5.178260532660045,0.8596877357658766,0.6805794814335651
2,50,50,3,1,2,15.45865011074036,47.57468096299461,2.686651085852929,5.245136916855244,0.8844970904582413,0.662091772129718
3,50,50,3,1,2,15.755966750990856,50.81896512929379,2.7770513782980615,5.410578439013484,0.8878460483490518,0.6349154414084387
4,50,50,3,1,2,14.090404802055437,50.65951524428795,2.5172782136605543,5.3844381176378,0.903375501834695,0.6387085889027405
1,100,50,3,1,2,17.604768394772456,45.28010525441941,2.8040208803155635,5.112501700113628,0.8676746748426287,0.676926165599159
2,100,50,3,1,2,14.08490105595902,47.73898838412118,2.4988065413036504,5.3154077387903085,0.9050238085379908,0.6627723901998677
3,100,50,3,1,2,17.238607153544585,59.737613905938595,2.8885244320265584,5.883701701634035,0.8962177913988147,0.5980193532604848
4,100,50,3,1,2,10.083078288059216,51.131751394805775,2.1626190599576938,5.510079863657228,0.9235777424219193,0.641475936044101
1,200,50,3,1,2,19.454488288583335,45.326687046792784,2.9704302323194076,5.066709654008662,0.8650466170542158,0.675705630190098
2,200,50,3,1,2,16.335759024818177,47.17975568546404,2.8673258126686605,5.258301847326394,0.8981922491278549,0.6603040830436685
3,200,50,3,1,2,12.79508443108672,48.75845067952588,2.471117646588022,5.3425155165275795,0.90432528455067,0.6483496581574042
4,200,50,3,1,2,13.473990350034423,54.95057527391159,2.5663669242654423,5.570105485865752,0.9081497047363968,0.6048034315382571
1,5,25,5,1,2,37.09358527207483,43.917540360838075,4.554467687655079,5.033926508920526,0.7259627257231522,0.6779518281345156
2,5,25,5,1,2,383.17891388596513,42.943499247935236,15.979501187030491,4.825699059534063,0.05286857297413531,0.6866914951995895
3,5,25,5,1,2,33.81930646993897,134.9995596932777,4.146078593964034,8.037176832835538,0.7458976878822225,0.3196496191497855
4,5,25,5,1,2,40.126592833903636,43.442414500041636,4.422121830806071,4.962837860374806,0.7224341990448195,0.6832254789254492
1,10,25,5,1,2,32.96828207467832,44.066865341737206,4.189395799540786,5.03738950385196,0.7518722386194441,0.6784421172705447
2,10,25,5,1,2,32.14653930790021,46.63653650275711,4.070032464614218,5.1751918956716985,0.7571051186530054,0.666157540452196
3,10,25,5,1,2,32.631131637752155,46.660491553580165,4.049430992891476,5.203234795502218,0.7549195901362551,0.6627152676879384
4,10,25,5,1,2,29.409123454449524,48.13033133086793,3.8335113068463773,5.169897053570781,0.7800434971784237,0.6714074098611977
1,20,25,5,1,2,31.904883173210468,43.13304704109197,3.9248249259939136,4.887266510108202,0.7617676619906512,0.6856447861720294
2,20,25,5,1,2,27.98368750355057,46.57473645552914,3.6050826141515615,5.202220979702224,0.790714328966428,0.6701797965677787
3,20,25,5,1,2,24.20377905998952,45.059436269241836,3.379274193183792,5.178547006879287,0.8232526804090192,0.6739458694386021
4,20,25,5,1,2,22.539385036118322,46.33504940688593,3.186923045107252,5.252830292289186,0.8331058142981546,0.6612248627547386
1,50,25,5,1,2,25.270303270883325,42.424677905429604,3.4988916944693447,4.932307975842215,0.8081298232364472,0.7020754522584424
2,50,25,5,1,2,32.06739562761772,46.04255077643514,3.954940569040564,5.135759651332746,0.8411386621048137,0.66948277666303
3,50,25,5,1,2,25.086898964802703,46.83059619305943,3.5371245677396237,5.117997623822537,0.8553286630846006,0.6783338751291523
4,50,25,5,1,2,20.921024209498455,49.311376969448766,3.0658600322775986,5.194495915344463,0.8640552890429164,0.6490075590110561
1,100,25,5,1,2,26.03447660266284,43.87441226883955,3.5109274828812778,5.040900402338078,0.8053460912186978,0.6861175026074073
2,100,25,5,1,2,22.776880190650402,50.62513985935834,3.1461333952089174,5.398071463143466,0.8648082150878925,0.6365418399490306
3,100,25,5,1,2,18.79392497063772,48.131664151763424,3.106634324927718,5.349893069240954,0.861273164596168,0.6540323657596628
4,100,25,5,1,2,14.026261620663641,49.50119043135243,2.664725926354359,5.186523668687453,0.8936752449871669,0.6415152033270262
1,200,25,5,1,2,23.21469004841443,44.259606126388185,3.2893597343188685,5.078063104474235,0.8255259595748796,0.6856276010929498
2,200,25,5,1,2,22.414940220189628,45.101087229357276,3.1243504202419894,5.08041700828538,0.8551622684739894,0.6727947829919453
3,200,25,5,1,2,17.767982068494103,47.92978160372606,2.8769933419762768,5.266478413606688,0.8662862828455193,0.6593217964955969
4,200,25,5,1,2,19.405649910447952,45.64606747536895,3.047446122588422,5.132886453245873,0.872659965442392,0.680007439795015
1,5,50,5,1,2,33.24900326524888,44.232884342985784,4.1117189520033595,4.9726106502268,0.7497314611154167,0.675785569258809
2,5,50,5,1,2,33.35052479419665,43.49910272677011,4.091660547557604,5.064093983201209,0.7498927700159019,0.6831548527068609
3,5,50,5,1,2,35.01151528505109,45.475678623066955,4.211209532322732,5.106115653514506,0.7382363487524907,0.6706006729851656
4,5,50,5,1,2,31.56254604605854,52.91732318614096,3.8787113376249267,5.51261688190193,0.7666530132134246,0.6397917494032388
1,10,50,5,1,2,31.46570727490201,44.098034829681104,3.883767917722726,5.065182953031375,0.7660182354955842,0.6761375443126068
2,10,50,5,1,2,26.77609822873953,40.75744795325096,3.5875830454009088,4.8105237227036115,0.7989732591130225,0.7088768528178581
3,10,50,5,1,2,27.1596713534613,43.74965945010863,3.7135349865875527,5.037543297535871,0.8112001122175079,0.6807297743382776
4,10,50,5,1,2,22.95690573047748,44.78813909875984,3.3436092789235343,5.059719917924487,0.8297723944291089,0.6780324965615512
1,20,50,5,1,2,24.703575604300887,42.230448220949945,3.4219563866862166,4.838486315939447,0.8124440678268586,0.6909025721656409
2,20,50,5,1,2,22.67024934757964,45.981475485348106,3.2870007163471273,5.120362719341517,0.8366157584401619,0.6692429905546372
3,20,50,5,1,2,22.449112110517312,41.97814807613278,3.1226716995045702,4.885886143334455,0.8465587904013745,0.6926819732098562
4,20,50,5,1,2,19.247889701560723,51.49337134684263,2.8743827323402997,5.47270550480511,0.8586457309549259,0.6378843676674625
1,50,50,5,1,2,20.378454353234606,47.04597449388039,3.0240104242390107,5.136552475984382,0.8480211340981099,0.6768435394829871
2,50,50,5,1,2,19.731105377578036,48.8347372065194,2.955694353690476,5.28056409016025,0.885334664163993,0.6541991161694716
3,50,50,5,1,2,14.50789984396947,44.654993628775784,2.4854480774599486,4.990661645614001,0.8915174098279974,0.6769461452956337
4,50,50,5,1,2,14.137200433150424,49.65612922570884,2.527796220046496,5.362196369833309,0.8967631855417243,0.6425112494836374
1,100,50,5,1,2,19.0069333920797,41.55985273755456,2.890144410281285,4.908084475447735,0.8567866102368203,0.693992764991298
2,100,50,5,1,2,14.312771566095758,47.79712743051744,2.3632669052419386,5.102869805450032,0.8968487761279794,0.6559694690369712
3,100,50,5,1,2,14.563845001254212,46.85622234748817,2.527676943526878,5.148181980762835,0.9019189745433694,0.6610009845110862
4,100,50,5,1,2,13.61602824990521,47.77074311510291,2.477699952674645,5.289442687121984,0.9067214564810603,0.655137251850486
1,200,50,5,1,2,18.6682995158933,44.30429918219732,2.848384941555411,5.047907965420404,0.8626070665385642,0.6835567681973536
2,200,50,5,1,2,14.863834278510577,48.108786413242655,2.5280815418818765,5.312107809147391,0.8936738135930659,0.653589543327415
3,200,50,5,1,2,11.939470592291054,49.83082621627158,2.2368489605446746,5.340963700590961,0.9101576234904084,0.6422480543549478
4,200,50,5,1,2,13.54939946310823,62.074544112892994,2.5303746600009416,5.792434577135852,0.9137296714069,0.5843172514365512
1,5,25,10,1,2,34.88207811712907,47.59847582701824,4.353277828351238,5.203052082261603,0.7372507700257327,0.6534134645894659
2,5,25,10,1,2,32.97271282574206,46.01062733116146,4.111831536181851,5.053861068864446,0.7513582201866296,0.6656565918292695
3,5,25,10,1,2,34.944903410052845,45.68673773249673,4.295473935813328,5.036571967747607,0.739638848994024,0.674002194972109
4,5,25,10,1,2,33.26595565547284,44.0103381826873,4.14462311056558,4.98912954457191,0.7542644607547629,0.6830818434769346
1,10,25,10,1,2,35.67963513702256,44.872379150375345,4.312687391064476,5.090698136361494,0.7332416152054653,0.6784605194882486
2,10,25,10,1,2,33.84893077524864,45.30402298958754,4.134276442317184,5.110293167423828,0.7507069999967116,0.6760780712921026
3,10,25,10,1,2,34.22182424182243,45.182111113484225,4.146961714630548,5.057789075969296,0.7444491824815808,0.6771944336571901
4,10,25,10,1,2,37.21041124363634,46.27482495744285,4.286666431406509,5.141739765395052,0.7433199738490914,0.6622006922864058
1,20,25,10,1,2,30.696817319353848,41.93006587666736,3.8710639768672572,4.894131118764629,0.7705527559467328,0.6932781201816816
2,20,25,10,1,2,28.124925857461232,43.12920905048805,3.7164412754614315,5.023760478076747,0.7881231559896092,0.6944698757621657
3,20,25,10,1,2,25.1116604717556,46.55738942291908,3.5488128373008334,5.149795593952582,0.8136230137439765,0.6696420374165405
4,20,25,10,1,2,26.916818606857117,46.877538567895044,3.470791853011672,5.252628212427136,0.8018807722330427,0.6606021513579899
1,50,25,10,1,2,30.425657089581524,40.99312430755168,3.8245469976165984,4.802249904304276,0.7725934347717509,0.6977912320315078
2,50,25,10,1,2,25.28491157721732,43.135102422035786,3.4442456696955697,4.914087513135253,0.8310416974580909,0.6906525931322232
3,50,25,10,1,2,19.951096982842202,45.4843791242382,3.0113044426471234,5.067546186380269,0.8499630320358063,0.6746376497554092
4,50,25,10,1,2,22.935258046055324,44.31639476015676,3.222429461949388,4.92481183712927,0.8580900745911572,0.6795822210196633
1,100,25,10,1,2,26.5538703527549,43.2043662380902,3.545516260515853,4.978114840436876,0.8012283460845001,0.6857842371818577
2,100,25,10,1,2,21.07970755900863,43.341218293371476,3.0496369568782806,5.013363847286449,0.8475418469513173,0.6833238977203201
3,100,25,10,1,2,22.29389296291807,51.12586450114298,3.217682687754391,5.333161619955269,0.8621036634732127,0.6400798975577255
4,100,25,10,1,2,17.712543733612065,49.06082801052605,2.9062455033980026,5.371856561674169,0.8670790200822444,0.660148315764994
1,200,25,10,1,2,28.93898189881768,43.95592216146139,3.7288140951257898,4.993408852213522,0.8010626586621794,0.6830155642054025
2,200,25,10,1,2,20.868022872690254,46.13509327365411,3.139231431357238,5.179127144771454,0.8429532349800549,0.669360463607104
3,200,25,10,1,2,20.06886486993693,48.2888674294488,3.1950867875305597,5.30022642275136,0.863990798917394,0.6620127261668268
4,200,25,10,1,2,18.164085231407523,46.21196399326631,2.7917278951574653,5.172360136250983,0.8728596891615314,0.6718507203482186
1,5,50,10,1,2,35.27789793882283,42.595529364413814,4.326495209635026,5.023833343679683,0.7360172384526439,0.6860336150973114
2,5,50,10,1,2,31.764653633718005,44.823530719246996,4.028587602677101,5.077184388879705,0.7607078729797525,0.6751582125540888
3,5,50,10,1,2,31.922408821554935,44.946205200412024,3.9614418857047475,5.077775510206817,0.7620830322992516,0.6816556162741584
4,5,50,10,1,2,30.97433401447889,47.79592531166973,3.830106452609255,5.235268135347487,0.7774124293615863,0.653917916680671
1,10,50,10,1,2,30.49367917843774,42.12570279134152,3.8844279855358277,4.903722721981449,0.7696127440371242,0.6952980620085697
2,10,50,10,1,2,29.37116227448013,41.94376343656395,3.78401732162294,4.932533398179365,0.778549816860997,0.692682774780886
3,10,50,10,1,2,23.055786492681982,44.147098268841795,3.2989553480493035,5.032060375765994,0.8253654082989008,0.6856836742473729
4,10,50,10,1,2,29.796641329757225,46.07980507907496,3.751793181205544,5.164742192143082,0.7949098062360982,0.6693045074709421
1,20,50,10,1,2,27.98931218284888,46.9010003885499,3.659592953042958,5.173113698244777,0.788197507622744,0.67046299237827
2,20,50,10,1,2,25.779816002979768,52.37006033517467,3.4288659827483956,5.5520723948432815,0.8200147683719615,0.6352243365508411
3,20,50,10,1,2,21.70450326881091,44.76722766862935,3.176320458180444,5.100941240291361,0.8356952042094592,0.6773331117990209
4,20,50,10,1,2,27.604010158202662,48.451911239526616,3.5970539275699114,5.403581176060842,0.8268052038195264,0.6600735619100488
1,50,50,10,1,2,24.450977391887257,45.438169531396646,3.4807541236139423,5.116814449740856,0.818130945932614,0.6783690608600871
2,50,50,10,1,2,19.489066110183384,46.26187150265107,2.975387605570049,5.220383666280356,0.8694031466080052,0.6661035539667527
3,50,50,10,1,2,15.60302708897883,44.82078390701115,2.6470726385084373,5.166560502797978,0.8815696396643267,0.6813140706819738
4,50,50,10,1,2,14.30338046504158,51.81324784842737,2.4780610091067334,5.594125077627467,0.8945654260905742,0.6306735854489179
1,100,50,10,1,2,25.394304669440935,43.76768710892761,3.4307217686378455,4.995458339555052,0.8409103177235608,0.6842692327102252
2,100,50,10,1,2,19.192349854001037,47.09295496652558,2.940938587916946,5.26264921367599,0.8695702631587485,0.6621262024045697
3,100,50,10,1,2,14.238095205958905,51.7825005829479,2.4386833341187226,5.496756690427812,0.9072017075172956,0.6348923792280511
4,100,50,10,1,2,11.953276921486745,50.072916426835356,2.2796844115866883,5.25753710368402,0.9092172794161737,0.6459874352456858
1,200,50,10,1,2,20.241732903924948,42.859225892333576,3.0092404222973186,5.001870176865296,0.8594629496915736,0.6898728272637269
2,200,50,10,1,2,13.407385084575019,44.304573257772994,2.474654859579443,5.08207490209908,0.8987897353262997,0.6738606563670407
3,200,50,10,1,2,15.623813422118884,45.2142650792617,2.7551411717821117,5.138602341952414,0.9012835038475193,0.6655541873163271
4,200,50,10,1,2,12.13931542401358,48.467360644844945,2.295563851035752,5.3450840563082345,0.9084299405860875,0.6476144409014646
1,5,25,20,1,2,37.83622148410368,53.5391915205784,4.495845952386647,5.370861199363222,0.7208310041903837,0.6125373546950197
2,5,25,20,1,2,40.00660517637983,48.60085380244529,4.595883128557688,5.3077322880937645,0.7120052845925583,0.6507032142974893
3,5,25,20,1,2,37.67457364920396,45.585943511507786,4.487546126594621,5.13934693741009,0.7326146895570363,0.6650762265404926
4,5,25,20,1,2,41.81345829537527,49.44764025904797,4.6880055382689525,5.321619772645449,0.6881351699180019,0.6501309073601863
1,10,25,20,1,2,39.72151810691863,43.38702451437088,4.546480630348701,4.965107127706464,0.7050525271978776,0.680937116814605
2,10,25,20,1,2,38.21905046995243,43.46555638267705,4.415389048192783,4.9138273424363765,0.7458379206816179,0.6842056581604035
3,10,25,20,1,2,37.55559514236942,45.8613798182866,4.315604372457673,5.05721951839305,0.7285303656539208,0.6780915098061815
4,10,25,20,1,2,31.409293957399193,43.295407592266706,3.982692810737428,4.9247732444853165,0.7692953744838952,0.6826508384174365
1,20,25,20,1,2,33.22139339550846,41.370271387125015,4.118315732323742,4.823243173184267,0.7486412781562963,0.6928935770658116
2,20,25,20,1,2,33.68207310762882,42.44298876116591,4.1271295475759295,4.873130728594993,0.7451892179782285,0.6884419860938407
3,20,25,20,1,2,32.743515761268455,42.454728041834,3.990636925490711,4.900661573197843,0.7602333104831464,0.6951269497428548
4,20,25,20,1,2,33.61740163540322,45.752549832473605,4.054388919311418,5.212981788831609,0.7695076911741429,0.6698937339617798
1,50,25,20,1,2,32.82388197335518,42.396081210801334,4.0235910008357685,4.8977835305848805,0.7578060824042768,0.6934104173128193
